"REF_DATE","GEO","DGUID","Type of benefit and policy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","272.96","","","","2"
"1988-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","1625.96","","","","2"
"1988-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1437.98","","","","2"
"1988-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1184.99","","","","2"
"1988-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","2538.81","","","","2"
"1988-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1008.55","","","","2"
"1988-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","534.61","","","","2"
"1988-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","21.98","","","t","2"
"1988-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","17.37","","","t","2"
"1988-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","149.45","","","t","2"
"1988-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","285.15","","","","2"
"1988-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","1530.26","","","","2"
"1988-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1419.68","","","","2"
"1988-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1119.13","","","","2"
"1988-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","2763.05","","","","2"
"1988-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","899.12","","","","2"
"1988-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","349.97","","","","2"
"1988-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","23.94","","","t","2"
"1988-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.57","","","t","2"
"1988-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","195.17","","","t","2"
"1988-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","310.46","","","","2"
"1988-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","1863.93","","","","2"
"1988-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1400.33","","","","2"
"1988-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1362.72","","","","2"
"1989-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3383.14","","","","2"
"1989-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1075.46","","","","2"
"1989-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","507.76","","","","2"
"1989-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","19.54","","","t","2"
"1989-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","20.11","","","t","2"
"1989-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","202.50","","","t","2"
"1989-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","325.55","","","","2"
"1989-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2307.69","","","","2"
"1989-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2064.28","","","","2"
"1989-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1318.87","","","","2"
"1989-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3075.33","","","","2"
"1989-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1007.47","","","","2"
"1989-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","473.18","","","","2"
"1989-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","21.21","","","t","2"
"1989-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","20.28","","","t","2"
"1989-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","228.65","","","t","2"
"1989-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","264.15","","","","2"
"1989-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2067.86","","","","2"
"1989-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1614.15","","","","2"
"1989-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1461.18","","","","2"
"1989-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","2482.77","","","","2"
"1989-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","942.73","","","","2"
"1989-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","487.85","","","","2"
"1989-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","12.70","","","t","2"
"1989-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","15.30","","","t","2"
"1989-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","163.25","","","t","2"
"1989-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","263.63","","","","2"
"1989-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","1540.04","","","","2"
"1989-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1564.38","","","","2"
"1989-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","918.39","","","","2"
"1989-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4127.23","","","","2"
"1989-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1316.98","","","","2"
"1989-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","643.30","","","","2"
"1989-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","-7.56","","","t","2"
"1989-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","34.20","","","t","2"
"1989-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","294.07","","","t","2"
"1989-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","352.97","","","","2"
"1989-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2810.25","","","","2"
"1989-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2378.54","","","","2"
"1989-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1748.68","","","","2"
"1990-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3663.24","","","","2"
"1990-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1076.20","","","","2"
"1990-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","502.17","","","","2"
"1990-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.99","","","t","2"
"1990-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","21.25","","","t","2"
"1990-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","239.57","","","t","2"
"1990-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","301.21","","","","2"
"1990-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2587.04","","","","2"
"1990-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2329.36","","","","2"
"1990-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1333.88","","","","2"
"1990-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3590.06","","","","2"
"1990-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1092.15","","","","2"
"1990-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","508.61","","","","2"
"1990-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.71","","","t","2"
"1990-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","17.89","","","t","2"
"1990-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","250.37","","","t","2"
"1990-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","303.57","","","","2"
"1990-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2497.91","","","","2"
"1990-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2160.30","","","","2"
"1990-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1429.76","","","","2"
"1990-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","2786.70","","","","2"
"1990-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","919.93","","","","2"
"1990-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","436.17","","","","2"
"1990-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","3.68","","","t","2"
"1990-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","15.28","","","t","2"
"1990-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","159.11","","","t","2"
"1990-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","305.71","","","","2"
"1990-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","1866.76","","","","2"
"1990-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1677.54","","","","2"
"1990-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1109.15","","","","2"
"1990-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3551.40","","","","2"
"1990-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1128.46","","","","2"
"1990-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","535.62","","","","2"
"1990-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","38.98","","","t","2"
"1990-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","18.01","","","t","2"
"1990-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","189.88","","","t","2"
"1990-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","345.96","","","","2"
"1990-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2422.94","","","","2"
"1990-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1723.84","","","","2"
"1990-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1827.56","","","","2"
"1991-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4014.78","","","","2"
"1991-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1184.09","","","","2"
"1991-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","531.00","","","","2"
"1991-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","6.80","","","t","2"
"1991-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","18.93","","","t","2"
"1991-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","317.06","","","t","2"
"1991-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","310.29","","","","2"
"1991-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2830.69","","","","2"
"1991-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2465.10","","","","2"
"1991-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1549.68","","","","2"
"1991-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3085.15","","","","2"
"1991-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1181.67","","","","2"
"1991-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","573.65","","","","2"
"1991-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","10.51","","","t","2"
"1991-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.21","","","t","2"
"1991-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","228.01","","","t","2"
"1991-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","347.30","","","","2"
"1991-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","1903.48","","","","2"
"1991-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","1800.83","","","","2"
"1991-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1284.32","","","","2"
"1991-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3403.47","","","","2"
"1991-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1159.26","","","","2"
"1991-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","628.40","","","","2"
"1991-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","8.47","","","t","2"
"1991-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","12.63","","","t","2"
"1991-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","201.96","","","t","2"
"1991-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","307.79","","","","2"
"1991-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2244.21","","","","2"
"1991-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2191.48","","","","2"
"1991-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1211.98","","","","2"
"1991-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4018.23","","","","2"
"1991-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1138.52","","","","2"
"1991-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","517.88","","","","2"
"1991-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","25.63","","","t","2"
"1991-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","15.92","","","t","2"
"1991-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","244.88","","","t","2"
"1991-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","334.22","","","","2"
"1991-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2879.72","","","","2"
"1991-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2224.17","","","","2"
"1991-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1794.07","","","","2"
"1992-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4255.57","","","","2"
"1992-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1234.05","","","","2"
"1992-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","611.86","","","","2"
"1992-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.00","","","t","2"
"1992-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.22","","","t","2"
"1992-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","261.97","","","t","2"
"1992-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","330.00","","","","2"
"1992-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","3021.52","","","","2"
"1992-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2641.74","","","","2"
"1992-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1613.83","","","","2"
"1992-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3851.25","","","","2"
"1992-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1134.19","","","","2"
"1992-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","607.77","","","","2"
"1992-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","22.30","","","t","2"
"1992-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","56.30","","","t","2"
"1992-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","202.47","","","t","2"
"1992-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","245.34","","","","2"
"1992-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2717.06","","","","2"
"1992-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2303.07","","","","2"
"1992-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1548.18","","","","2"
"1992-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3799.62","","","","2"
"1992-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1283.84","","","","2"
"1992-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","636.17","","","","2"
"1992-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","-4.49","","","t","2"
"1992-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","-22.22","","","t","2"
"1992-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","258.73","","","t","2"
"1992-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","415.67","","","","2"
"1992-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2515.78","","","","2"
"1992-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2312.68","","","","2"
"1992-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1486.94","","","","2"
"1992-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","3913.43","","","","2"
"1992-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1251.49","","","","2"
"1992-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","664.76","","","","2"
"1992-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","9.34","","","t","2"
"1992-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.18","","","t","2"
"1992-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","225.02","","","t","2"
"1992-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","333.19","","","","2"
"1992-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","2661.93","","","","2"
"1992-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2352.94","","","","2"
"1992-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1560.48","","","","2"
"1993-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","5019.03","","","","2"
"1993-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1255.40","","","","2"
"1993-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","658.00","","","","2"
"1993-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","7.63","","","t","2"
"1993-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.97","","","t","2"
"1993-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","246.79","","","t","2"
"1993-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","323.01","","","","2"
"1993-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","3763.63","","","","2"
"1993-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","3100.28","","","","2"
"1993-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1918.76","","","","2"
"1993-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4382.07","","","","2"
"1993-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1248.09","","","","2"
"1993-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","639.34","","","","2"
"1993-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","13.27","","","t","2"
"1993-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","37.20","","","t","2"
"1993-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","228.57","","","t","2"
"1993-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","329.72","","","","2"
"1993-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","3133.98","","","","2"
"1993-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2628.83","","","","2"
"1993-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1753.25","","","","2"
"1993-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4192.42","","","","2"
"1993-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1069.88","","","","2"
"1993-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","528.71","","","","2"
"1993-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","12.38","","","t","2"
"1993-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","-2.48","","","t","2"
"1993-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","231.15","","","t","2"
"1993-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","300.12","","","","2"
"1993-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","3122.54","","","","2"
"1993-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2502.86","","","","2"
"1993-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1689.56","","","","2"
"1993-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","5114.81","","","","2"
"1993-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1353.06","","","","2"
"1993-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","712.73","","","","2"
"1993-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","15.70","","","t","2"
"1993-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","18.83","","","t","2"
"1993-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","288.27","","","t","2"
"1993-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","317.53","","","","2"
"1993-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","3761.75","","","","2"
"1993-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","3153.91","","","","2"
"1993-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1960.90","","","","2"
"1994-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","6126.62","","","","2"
"1994-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1273.86","","","","2"
"1994-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","641.79","","","","2"
"1994-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","10.52","","","t","2"
"1994-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.68","","","t","2"
"1994-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","269.89","","","t","2"
"1994-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","331.98","","","","2"
"1994-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","4852.76","","","","2"
"1994-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","4426.65","","","","2"
"1994-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","1699.97","","","","2"
"1994-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","4935.38","","","","2"
"1994-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1017.16","","","","2"
"1994-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","521.88","","","","2"
"1994-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","9.63","","","t","2"
"1994-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","7.59","","","t","2"
"1994-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","168.62","","","t","2"
"1994-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","309.44","","","","2"
"1994-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","3918.22","","","","2"
"1994-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","2586.80","","","","2"
"1994-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","2348.58","","","","2"
"1994-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","5311.08","","","","2"
"1994-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","1410.07","","","","2"
