"REF_DATE","GEO","DGUID","Life insurance sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1967-04","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","68.30","","","","2"
"1967-05","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","702.19","","","","2"
"1967-05","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","534.0","","","","1"
"1967-05","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.01","","","","2"
"1967-05","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.98","","","","2"
"1967-05","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","20.63","","","","2"
"1967-05","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","13.62","","","","2"
"1967-05","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","216.94","","","","2"
"1967-05","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","263.55","","","","2"
"1967-05","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","27.28","","","","2"
"1967-05","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","22.31","","","","2"
"1967-05","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","58.67","","","","2"
"1967-05","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","71.56","","","","2"
"1967-06","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","731.85","","","","2"
"1967-06","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","365.8","","","","1"
"1967-06","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.05","","","","2"
"1967-06","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.13","","","","2"
"1967-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","21.58","","","","2"
"1967-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","15.19","","","","2"
"1967-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","231.61","","","","2"
"1967-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","270.27","","","","2"
"1967-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","28.94","","","","2"
"1967-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","23.76","","","","2"
"1967-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","57.38","","","","2"
"1967-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","74.84","","","","2"
"1967-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","632.74","","","","2"
"1967-07","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","182.8","","","","1"
"1967-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.56","","","","2"
"1967-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.89","","","","2"
"1967-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","17.68","","","","2"
"1967-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","11.54","","","","2"
"1967-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","197.52","","","","2"
"1967-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","250.80","","","","2"
"1967-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","23.08","","","","2"
"1967-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","20.16","","","","2"
"1967-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","44.62","","","","2"
"1967-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","60.00","","","","2"
"1967-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","612.60","","","","2"
"1967-08","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","243.6","","","","1"
"1967-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.22","","","","2"
"1967-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.91","","","","2"
"1967-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","17.09","","","","2"
"1967-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","12.21","","","","2"
"1967-08","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","196.53","","","","2"
"1967-08","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","225.18","","","","2"
"1967-08","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","22.18","","","","2"
"1967-08","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","19.81","","","","2"
"1967-08","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","46.17","","","","2"
"1967-08","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","66.59","","","","2"
"1967-09","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","598.12","","","","2"
"1967-09","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","230.0","","","","1"
"1967-09","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.56","","","","2"
"1967-09","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.58","","","","2"
"1967-09","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","16.83","","","","2"
"1967-09","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","12.34","","","","2"
"1967-09","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","198.72","","","","2"
"1967-09","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","226.02","","","","2"
"1967-09","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","22.07","","","","2"
"1967-09","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","17.82","","","","2"
"1967-09","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","41.10","","","","2"
"1967-09","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","56.41","","","","2"
"1967-10","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","718.38","","","","2"
"1967-10","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","215.4","","","","1"
"1967-10","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.22","","","","2"
"1967-10","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.08","","","","2"
"1967-10","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","20.73","","","","2"
"1967-10","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","15.17","","","","2"
"1967-10","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","226.60","","","","2"
"1967-10","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","274.75","","","","2"
"1967-10","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","26.49","","","","2"
"1967-10","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","24.01","","","","2"
"1967-10","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","53.55","","","","2"
"1967-10","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","69.04","","","","2"
"1967-11","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","836.66","","","","2"
"1967-11","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","296.8","","","","1"
"1967-11","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.80","","","","2"
"1967-11","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.90","","","","2"
"1967-11","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","22.61","","","","2"
"1967-11","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","17.44","","","","2"
"1967-11","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","266.42","","","","2"
"1967-11","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","318.20","","","","2"
"1967-11","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","35.47","","","","2"
"1967-11","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","26.26","","","","2"
"1967-11","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","62.22","","","","2"
"1967-11","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","78.40","","","","2"
"1967-12","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","703.87","","","","2"
"1967-12","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","576.1","","","","1"
"1967-12","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.40","","","","2"
"1967-12","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.37","","","","2"
"1967-12","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.33","","","","2"
"1967-12","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.78","","","","2"
"1967-12","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","238.33","","","","2"
"1967-12","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","249.97","","","","2"
"1967-12","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","26.74","","","","2"
"1967-12","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","23.08","","","","2"
"1967-12","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","50.88","","","","2"
"1967-12","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","71.84","","","","2"
"1968-01","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","612.47","","","","2"
"1968-01","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","202.0","","","","1"
"1968-01","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.65","","","","2"
"1968-01","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.49","","","","2"
"1968-01","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","15.96","","","","2"
"1968-01","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","10.70","","","","2"
"1968-01","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","186.80","","","","2"
"1968-01","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","227.13","","","","2"
"1968-01","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","27.16","","","","2"
"1968-01","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","20.56","","","","2"
"1968-01","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","54.71","","","","2"
"1968-01","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","63.10","","","","2"
"1968-02","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","715.34","","","","2"
"1968-02","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","329.3","","","","1"
"1968-02","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.26","","","","2"
"1968-02","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.13","","","","2"
"1968-02","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.86","","","","2"
"1968-02","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","15.29","","","","2"
"1968-02","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","219.76","","","","2"
"1968-02","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","271.54","","","","2"
"1968-02","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","27.08","","","","2"
"1968-02","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","22.66","","","","2"
"1968-02","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","57.93","","","","2"
"1968-02","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","71.65","","","","2"
"1968-03","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","755.58","","","","2"
"1968-03","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","231.5","","","","1"
"1968-03","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.92","","","","2"
"1968-03","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.28","","","","2"
"1968-03","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","20.52","","","","2"
"1968-03","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","15.61","","","","2"
"1968-03","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","246.08","","","","2"
"1968-03","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","280.27","","","","2"
"1968-03","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","26.25","","","","2"
"1968-03","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","24.74","","","","2"
"1968-03","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","60.48","","","","2"
"1968-03","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","73.04","","","","2"
"1968-04","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","737.22","","","","2"
"1968-04","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","277.5","","","","1"
"1968-04","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.56","","","","2"
"1968-04","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.21","","","","2"
"1968-04","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","18.18","","","","2"
"1968-04","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.35","","","","2"
"1968-04","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","229.16","","","","2"
"1968-04","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","282.80","","","","2"
"1968-04","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","25.15","","","","2"
"1968-04","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","24.86","","","","2"
"1968-04","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","61.70","","","","2"
"1968-04","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","72.96","","","","2"
"1968-05","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","756.67","","","","2"
"1968-05","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","368.6","","","","1"
"1968-05","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.89","","","","2"
"1968-05","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.21","","","","2"
"1968-05","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.88","","","","2"
"1968-05","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.63","","","","2"
"1968-05","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","237.95","","","","2"
"1968-05","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","289.90","","","","2"
"1968-05","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","28.30","","","","2"
"1968-05","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","26.11","","","","2"
"1968-05","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","60.45","","","","2"
"1968-05","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","71.06","","","","2"
"1968-06","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","754.60","","","","2"
"1968-06","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","382.9","","","","1"
"1968-06","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.03","","","","2"
"1968-06","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.27","","","","2"
"1968-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","20.59","","","","2"
"1968-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","16.10","","","","2"
"1968-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","230.20","","","","2"
"1968-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","288.88","","","","2"
"1968-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","30.80","","","","2"
"1968-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","25.73","","","","2"
"1968-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","60.88","","","","2"
"1968-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","73.44","","","","2"
"1968-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","690.37","","","","2"
"1968-07","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","149.1","","","","1"
"1968-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.56","","","","2"
"1968-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.41","","","","2"
"1968-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.88","","","","2"
"1968-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","13.74","","","","2"
"1968-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","217.34","","","","2"
"1968-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","271.96","","","","2"
"1968-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","25.80","","","","2"
"1968-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","21.46","","","","2"
"1968-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","49.01","","","","2"
"1968-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","64.92","","","","2"
"1968-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","630.19","","","","2"
"1968-08","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","353.5","","","","1"
"1968-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.01","","","","2"
"1968-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.15","","","","2"
"1968-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","15.91","","","","2"
"1968-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","13.08","","","","2"
"1968-08","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","203.30","","","","2"
"1968-08","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","233.33","","","","2"
"1968-08","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","22.78","","","","2"
"1968-08","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","21.72","","","","2"
"1968-08","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","50.30","","","","2"
"1968-08","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","63.30","","","","2"
"1968-09","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","695.49","","","","2"
"1968-09","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","243.1","","","","1"
"1968-09","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.03","","","","2"
"1968-09","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.24","","","","2"
"1968-09","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","17.33","","","","2"
"1968-09","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","12.82","","","","2"
"1968-09","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","224.67","","","","2"
"1968-09","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","259.17","","","","2"
"1968-09","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","25.80","","","","2"
"1968-09","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","24.19","","","","2"
"1968-09","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","54.15","","","","2"
"1968-09","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","68.71","","","","2"
"1968-10","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","813.75","","","","2"
"1968-10","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","282.3","","","","1"
"1968-10","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","7.13","","","","2"
"1968-10","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.48","","","","2"
"1968-10","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.67","","","","2"
"1968-10","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","16.62","","","","2"
"1968-10","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","263.01","","","","2"
"1968-10","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","308.11","","","","2"
"1968-10","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","31.86","","","","2"
"1968-10","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","23.22","","","","2"
"1968-10","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","64.39","","","","2"
"1968-10","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","76.89","","","","2"
"1968-11","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","865.03","","","","2"
"1968-11","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","384.4","","","","1"
"1968-11","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","7.32","","","","2"
"1968-11","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.25","","","","2"
"1968-11","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","22.56","","","","2"
"1968-11","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","16.54","","","","2"
"1968-11","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","282.29","","","","2"
"1968-11","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","329.47","","","","2"
"1968-11","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","29.91","","","","2"
"1968-11","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","25.79","","","","2"
"1968-11","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","70.49","","","","2"
"1968-11","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","77.25","","","","2"
"1968-12","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","845.69","","","","2"
"1968-12","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","775.7","","","","1"
"1968-12","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.32","","","","2"
"1968-12","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.40","","","","2"
"1968-12","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","21.30","","","","2"
